PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID
988,2025-10-25,13:36:35,5,1,"Brooks, Tyler",2000004,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,5,Top,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.85,-2.87,-0.34,2383.28,140.76,10:41,5.94,-1.77,5.87,-22.03,14.29,-12.58,0.75,-0.49,81.03,-4.87,-0.06,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,5ba786fb-913d-4959-9954-e6df0188e145,87.79,,,7.82,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:36:35,2025-10-25T13:36:35,2025-10-25T20:36:35Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,35e255c5-d952-4582-83ee-45fcc3736a55
989,2025-10-25,13:36:59,5,2,"Brooks, Tyler",2000004,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,5,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.9,-1.14,-1.39,2209.7,144.0,10:48,5.81,-1.82,6.12,-21.44,17.79,-12.12,1.73,-0.16,79.91,-8.33,0.7,0.47,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,23054d01-52a6-4f46-9b7f-bc3e738f25c7,87.19,,,8.99,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:36:59,2025-10-25T13:36:59,2025-10-25T20:36:59Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,83e21c19-339c-4b8b-9ff2-659fbde5e8ae
990,2025-10-25,13:37:31,5,3,"Brooks, Tyler",2000004,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,5,Top,1,0,2,Fastball,Four-Seam,BallIntentional,Undefined,Undefined,Undefined,0,0,,93.21,-3.17,-1.4,2330.04,134.06,10:28,5.92,-1.9,6.05,-18.82,20.76,-12.78,1.08,-0.49,83.62,-7.55,-3.09,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,60249bea-8714-4118-b5c1-0fed7d59aa5f,91.48,,,9.59,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:37:31,2025-10-25T13:37:31,2025-10-25T20:37:31Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,98195038-e3df-4119-b199-da63da4c9ca2
991,2025-10-25,13:37:53,5,4,"Brooks, Tyler",2000004,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,5,Top,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.17,-1.56,-1.22,2562.06,295.42,3:50,5.94,-1.7,5.87,-43.64,3.39,6.28,2.13,0.46,73.96,-5.2,-1.85,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,4cac4af8-a42c-4c7b-888b-850a3e9de8d4,80.49,,,8.21,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:37:53,2025-10-25T13:37:53,2025-10-25T20:37:53Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,5cbff581-46b8-4565-8e90-0d604603d183
992,2025-10-25,13:38:26,5,5,"Brooks, Tyler",2000004,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,5,Top,1,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.77,-3.43,-2.78,1673.06,126.74,10:13,6.02,-1.97,5.82,-39.48,12.48,-12.74,3.48,-0.5,72.51,-5.6,0.62,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,2370ee9d-1706-49da-b046-2390c23f14b1,79.76,,,9.26,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:38:26,2025-10-25T13:38:26,2025-10-25T20:38:26Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e30da206-2b93-4fa4-9036-204d1bafd4ea
993,2025-10-25,13:38:48,5,6,"Brooks, Tyler",2000004,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,5,Top,1,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.52,0.81,-1.58,2311.81,158.53,11:17,5.87,-1.88,5.82,-20.47,19.63,-15.0,3.52,-0.15,82.73,-5.25,-3.49,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,19b20d80-525c-4223-afab-c91b2ca6653e,88.57,,,6.79,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:38:48,2025-10-25T13:38:48,2025-10-25T20:38:48Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,1bc4a55a-5a73-411b-be44-fa4fd29ab6e4
994,2025-10-25,13:39:03,6,1,"Brooks, Tyler",2000004,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,5,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.59,-0.49,-2.08,2407.76,284.19,3:28,5.91,-1.77,6.05,-46.8,-0.2,7.87,2.7,0.18,73.7,-4.19,-2.04,0.5,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,0891e67e-85ca-43d0-86f3-424dd0705e90,79.17,,,6.89,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:39:03,2025-10-25T13:39:03,2025-10-25T20:39:03Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,02ec7857-683e-489e-afe8-1b7c8c439ece
995,2025-10-25,13:39:38,6,2,"Brooks, Tyler",2000004,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,5,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.08,-1.34,-2.49,2361.95,143.01,10:46,5.87,-1.83,6.12,-24.41,15.38,-12.35,2.44,-0.15,79.87,-3.56,-4.03,0.5,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,d8be30d8-3ec5-42d4-8fbf-9ce5e548b0e8,87.86,,,9.21,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:39:38,2025-10-25T13:39:38,2025-10-25T20:39:38Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,cb1a9b31-58b4-4106-b0df-d029bfa64732
996,2025-10-25,13:39:57,6,3,"Brooks, Tyler",2000004,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,5,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.19,-1.43,-3.22,2519.76,301.63,4:03,5.81,-1.72,5.86,-49.26,-0.78,7.21,1.71,0.47,72.03,-4.94,-2.48,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,89e94561-66c7-4483-a4c2-63652ccfe3cd,79.68,,,9.16,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:39:57,2025-10-25T13:39:57,2025-10-25T20:39:57Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,09ca1c35-7083-4082-8a71-992832f5df80
997,2025-10-25,13:40:25,6,4,"Brooks, Tyler",2000004,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,5,Top,1,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,90.42,-2.24,-1.17,2271.54,157.27,11:14,5.9,-1.73,5.88,-15.56,15.06,-14.17,2.92,-0.79,81.46,-8.17,1.47,0.38,88.34,30.28,5.1,2183.92,,,,357.5,357.5,-1.02,1.53,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,12fd7927-cf7b-4f45-bc06-87c69fbcb2ed,88.99,28.6,,8.96,,,,-0.69,2.22,3.35,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:40:25,2025-10-25T13:40:25,2025-10-25T20:40:25Z,FlyBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,495b5b6b-e676-4f1c-af7b-1dce70b8eb4f
998,2025-10-25,13:41:00,1,1,"Foster, Blake",2000014,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,6,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.44,-1.4,-1.63,1335.18,141.8,10:43,5.45,-1.54,5.7,-35.33,9.81,-6.21,3.6,0.86,63.23,-5.5,-1.74,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,2a7c0789-8a7b-4f1e-8ceb-2e6e030b534f,71.81,,,9.21,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:41:00,2025-10-25T13:41:00,2025-10-25T20:41:00Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4b5ffe0b-6258-4580-9970-5d5e95f41e05
999,2025-10-25,13:41:31,1,2,"Foster, Blake",2000014,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,6,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.85,-1.74,-1.06,1885.2,139.7,10:39,5.63,-1.37,5.72,-28.46,11.14,-9.36,1.76,-0.01,70.97,-6.35,-2.09,0.4,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,ef3a1e88-87d9-4fb7-b606-4b3cd6bbc5e9,78.09,,,8.88,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:41:31,2025-10-25T13:41:31,2025-10-25T20:41:31Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,fc110869-c690-4ab9-8e4c-bc91258d18dd
1000,2025-10-25,13:41:49,1,3,"Foster, Blake",2000014,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,6,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,68.48,-2.7,-1.11,2201.39,336.03,5:12,5.4,-1.39,5.62,-67.53,-7.38,6.51,2.72,-0.95,58.66,-5.62,1.0,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,66a02b9b-3c5d-43ec-9ea6-21338f625545,66.67,,,9.82,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:41:49,2025-10-25T13:41:49,2025-10-25T20:41:49Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,26bdb623-cc6c-4e5e-9195-a2a1d37987ca
1001,2025-10-25,13:42:10,1,4,"Foster, Blake",2000014,Left,MOC_SAN,"Adams, Tyler",4000002,Left,OPP_VAL,Undefined,6,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,80.7,0.3,-2.17,1765.44,145.44,10:50,5.52,-1.38,5.48,-29.86,12.68,-10.07,1.89,-0.49,72.3,-6.72,-2.06,0.47,80.35,-11.98,23.77,,,,,59.74,59.74,25.77,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,98a000f8-ebce-4445-a229-17c3f7edbc99,79.25,,,8.4,,,,-0.5,2.48,2.11,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:42:10,2025-10-25T13:42:10,2025-10-25T20:42:10Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,1d9532e3-d834-4672-b8c0-4baf01a01689
1002,2025-10-25,13:42:33,2,1,"Foster, Blake",2000014,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,6,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,78.83,-2.39,-1.34,1900.92,167.7,11:35,5.62,-1.34,5.74,-28.04,11.09,-8.9,1.32,-0.51,70.29,-5.21,-2.7,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,1a4ee25d-da00-42a0-ab18-9f9b5738948b,77.4,,,8.54,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:42:33,2025-10-25T13:42:33,2025-10-25T20:42:33Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,f1857b96-344d-4ba4-a04f-bb54d46a045e
1003,2025-10-25,13:42:54,2,2,"Foster, Blake",2000014,Left,MOC_SAN,"Price, Damien",4000003,Right,OPP_VAL,Undefined,6,Top,1,1,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,70.96,-2.47,-3.17,1375.25,131.19,10:22,5.56,-1.52,5.55,-39.81,5.86,-6.55,2.1,-0.03,61.56,-5.27,0.29,0.41,72.09,-19.11,46.84,,,,,117.6,117.6,37.82,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,50baeebb-4afa-4084-afe3-d18377489fea,70.16,,,9.4,,,,-0.02,2.49,2.39,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:42:54,2025-10-25T13:42:54,2025-10-25T20:42:54Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,f5073562-f3ba-40ba-8675-ee5c04bf6c03
1004,2025-10-25,13:43:09,3,1,"Foster, Blake",2000014,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,6,Top,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.02,-3.89,-1.46,1848.45,136.09,10:32,5.55,-1.44,5.66,-27.37,9.88,-7.99,2.17,-0.56,69.4,-6.75,-1.97,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,f522b05c-fa15-40df-805c-e8c45ab1a5f5,77.11,,,8.62,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:43:09,2025-10-25T13:43:09,2025-10-25T20:43:09Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,1a698460-7900-46d4-acbb-7a19c4390d4d
1005,2025-10-25,13:43:37,3,2,"Foster, Blake",2000014,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,6,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.14,-4.63,-1.82,1400.07,140.93,10:41,5.62,-1.42,5.54,-38.78,6.68,-7.11,1.66,0.26,62.23,-7.95,-1.58,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,f7ac0be9-51a0-42c3-9421-01d3697a7056,71.47,,,9.91,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:43:37,2025-10-25T13:43:37,2025-10-25T20:43:37Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,6163b7f6-8ce1-4a16-a8d2-62953a5c9e58
1006,2025-10-25,13:44:01,3,3,"Foster, Blake",2000014,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,6,Top,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.32,-2.08,-0.43,1321.06,132.86,10:25,5.54,-1.48,5.69,-43.57,4.08,-7.19,1.47,-0.72,63.19,-6.28,-0.95,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,f6f40890-13d5-4d83-980d-3efe2101c809,71.18,,,9.13,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:44:01,2025-10-25T13:44:01,2025-10-25T20:44:01Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d879c443-6072-4cab-ab18-ecfeac688b97
1007,2025-10-25,13:44:36,3,4,"Foster, Blake",2000014,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,6,Top,2,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,71.37,-0.47,-1.57,1398.7,129.83,10:19,5.67,-1.41,5.56,-40.25,5.69,-8.79,2.67,0.24,62.56,-5.13,-1.48,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,74e04ee0-318c-41fe-8b73-156e7927c90a,70.62,,,8.81,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:44:36,2025-10-25T13:44:36,2025-10-25T20:44:36Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,a3ff27ae-1735-4259-8de7-e9918869954e
1008,2025-10-25,13:45:03,3,5,"Foster, Blake",2000014,Left,MOC_SAN,"Banks, Jordan",4000004,Right,OPP_VAL,Undefined,6,Top,2,3,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,67.71,-2.31,-2.02,2488.02,332.74,5:05,5.49,-1.32,5.67,-64.42,-3.97,6.72,2.77,0.06,59.1,-4.37,-2.33,0.46,90.6,-5.01,-17.28,,,,,80.65,80.65,-10.67,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,610abac7-31b5-4eb9-b67e-c8635c02239f,66.82,,,8.61,,,,0.14,2.37,2.78,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:45:03,2025-10-25T13:45:03,2025-10-25T20:45:03Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e8694afc-30ae-4dcc-a6f0-3c4895ec6f8d
1009,2025-10-25,13:45:26,1,1,"Foster, Blake",2000014,Left,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,7,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,79.63,-1.96,-0.6,1998.84,136.34,10:32,5.55,-1.32,5.76,-30.1,13.43,-11.62,2.54,0.46,70.82,-6.25,-0.61,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,a5e430a5-9953-41b6-9ee5-754b5fcf0f87,78.18,,,8.81,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:45:26,2025-10-25T13:45:26,2025-10-25T20:45:26Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,275f67c6-a3d2-4783-8252-c7e759975fa7
1010,2025-10-25,13:45:45,1,2,"Foster, Blake",2000014,Left,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,7,Top,0,1,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.5,-0.04,-2.26,1333.48,137.2,10:34,5.52,-1.44,5.57,-40.82,3.07,-7.64,3.16,-0.51,62.21,-4.87,-0.93,0.5,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,7b74b340-9f87-4b2a-8e21-95d1f62e2cc9,69.87,,,9.29,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:45:45,2025-10-25T13:45:45,2025-10-25T20:45:45Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,65d1d46a-b8dc-4043-a0f6-0afcdd1c7545
1011,2025-10-25,13:46:19,1,3,"Foster, Blake",2000014,Left,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,7,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,69.3,-2.37,-3.66,2447.4,314.84,4:29,5.47,-1.28,5.54,-67.7,-6.34,4.03,2.05,0.76,61.19,-5.06,-0.72,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,f0fb6922-c59d-47b1-904b-827afec134b9,68.46,,,8.11,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:46:19,2025-10-25T13:46:19,2025-10-25T20:46:19Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,547167be-f25d-4af0-9c35-eae865ddfd44
1012,2025-10-25,13:46:42,1,4,"Foster, Blake",2000014,Left,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,7,Top,0,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,67.99,-1.62,-2.31,2339.23,319.27,4:38,5.49,-1.48,5.83,-67.81,-6.89,9.65,3.2,0.17,58.77,-6.26,-1.56,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,1a525b1e-4969-4df6-a6cd-07c6a213f5da,67.13,,,9.22,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:46:42,2025-10-25T13:46:42,2025-10-25T20:46:42Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4a95b7e5-0d52-46b6-a300-127785fd6b48
1013,2025-10-25,13:47:11,1,5,"Foster, Blake",2000014,Left,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,7,Top,0,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,65.46,-0.87,-2.96,2230.49,331.11,5:02,5.48,-1.53,5.88,-63.63,-5.19,4.06,0.68,-0.11,56.61,-5.41,-2.27,0.41,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,ed5b1d4b-f42c-4fad-a46c-2311af2211b7,63.76,,,8.85,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:47:11,2025-10-25T13:47:11,2025-10-25T20:47:11Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,5f421b45-86c0-4734-9aaf-c6207f81ca46
1014,2025-10-25,13:47:29,1,6,"Foster, Blake",2000014,Left,MOC_SAN,"Flores, Miguel",4000005,Left,OPP_VAL,Undefined,7,Top,0,3,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,73.53,-3.69,-0.35,1270.63,132.39,10:24,5.56,-1.45,5.65,-38.23,12.24,-6.94,1.48,-1.76,65.78,-7.18,-0.43,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,3bb1b546-caa2-40e3-8354-856b73e97ed8,72.06,,,7.75,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:47:29,2025-10-25T13:47:29,2025-10-25T20:47:29Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,627b6f60-b9ca-4fa5-9f6e-be0c5e86b1df
1015,2025-10-25,13:47:57,2,1,"Foster, Blake",2000014,Left,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,7,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,67.5,-1.35,-1.04,2372.61,317.54,4:35,5.48,-1.56,5.68,-66.82,0.25,5.81,2.42,-0.51,60.14,-4.2,0.31,0.46,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,f1df1be8-8115-4512-bfe0-d3a29618786a,66.32,,,7.36,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:47:57,2025-10-25T13:47:57,2025-10-25T20:47:57Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,72374fe4-e93d-4322-89ea-ef59c15d2acf
1016,2025-10-25,13:48:22,2,2,"Foster, Blake",2000014,Left,MOC_SAN,"Reed, Cameron",4000006,Right,OPP_VAL,Undefined,7,Top,1,1,0,Curveball,Curveball,FoulBallFieldable,Undefined,Undefined,Undefined,1,0,,68.35,-2.02,-3.18,2225.73,333.38,5:06,5.59,-1.35,5.54,-63.21,-6.5,3.25,1.52,0.2,60.38,-7.57,-1.97,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,2bf12119-cae4-4710-9d6a-1f81db45044b,66.69,,,7.97,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:48:22,2025-10-25T13:48:22,2025-10-25T20:48:22Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,b95f93d4-1f3b-46d7-8e03-afa5af0d07f2
1017,2025-10-25,13:48:43,3,1,"Foster, Blake",2000014,Left,MOC_SAN,"Hunter, Malik",4000007,Left,OPP_VAL,Undefined,7,Top,2,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.73,-1.78,-2.75,1818.87,147.94,10:55,5.65,-1.45,5.66,-29.13,10.67,-8.93,1.56,-0.46,69.66,-6.4,0.83,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251025-MockField-1,c60797e8-b78c-4de2-9649-5714bf91b48a,76.22,,,8.07,,,,,,,895eae97-c62f-4da1-b023-702eb96934a5,2025-10-25,20:48:43,2025-10-25T13:48:43,2025-10-25T20:48:43Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3bce94d0-48e2-4903-90b0-f88631bf23e2
